Batch,Time,Scale,G,O,X,Xd,P,L,CO2,Noise_Level_ID,Noise_Level
Batch_4,0.6896551724137931,0.5,0.2856929491894106,15.23812325744358,15.713192454859994,3.163538992409208,5.106448075072717,0.2722939632347773,6.791257296552898,4,0.04
Batch_4,0.7241379310344828,0.5,0.1500272578911139,14.344483498034378,15.290838218049334,3.282897989066029,4.841586051224609,0.1913517252291805,5.5990684306453815,4,0.04
Batch_4,0.7586206896551724,0.5,0.06415638352560792,14.81608904049248,14.825144926544572,3.6955214900002056,4.884338972326917,0.11307816870849426,6.619765663056734,4,0.04
Batch_4,0.7931034482758621,0.5,0.03023617378430362,13.30892215638162,15.310524379908596,4.058835005529894,4.6969833953472495,0.0632283037271446,6.899629285632757,4,0.04
Batch_4,0.8275862068965517,0.5,0.015247086099515306,12.01197870938114,14.629070399814074,4.21100195453783,5.0759993168382245,0.03268302935626264,6.5375973778200285,4,0.04
Batch_4,0.8620689655172413,0.5,0.006438980395982579,13.425973817727902,15.247466388940104,4.7449788376339095,4.767700812369179,0.016762586251180576,6.798294050718809,4,0.04
Batch_4,0.896551724137931,0.5,0.0027859262346870126,13.624567161775884,14.863283627795903,4.8011399524652845,5.098103127738961,0.008167470793432878,7.221527493521035,4,0.04
Batch_4,0.9310344827586207,0.5,0.0012002550725938555,13.302398805087835,15.975266280883474,5.474070731592142,5.130752045881593,0.003471907752861069,7.05449830159466,4,0.04
Batch_4,0.9655172413793103,0.5,0.0005883868631134109,11.701721146920475,13.803992414151384,5.215205419299558,4.867886665431378,0.0019528380498999467,6.849776201372604,4,0.04
Batch_4,1.0,0.5,0.00028429662417243137,11.788231014392789,13.647364957260093,5.6047663485428405,5.213916910894015,0.0009414734820894392,6.579130510625573,4,0.04
Batch_5,0.0,0.5,5.183277359165832,15.38277843653902,5.640483305357399,0.0,0.0,0.0,5.320869486758754,4,0.04
Batch_5,0.034482758620689655,0.5,5.180101921276539,15.334295365096853,5.629783041498761,0.09866435672188602,0.07913587304145696,0.20791456754134116,5.249731796821094,4,0.04
Batch_5,0.06896551724137931,0.5,4.765117999301986,15.185280706652916,7.240767627569075,0.2192996499323806,0.2351655816883319,0.36763552819411105,5.048960469068755,4,0.04
Batch_5,0.10344827586206896,0.5,4.4931578736303965,15.424706471759139,7.239148950639508,0.3057999261370764,0.41131403659530447,0.4275201117715064,4.88507154674625,4,0.04
Batch_5,0.13793103448275862,0.5,3.9317925925125334,15.858656400066693,7.573844322632722,0.4853684300350599,0.6740987747537361,0.5316065674149026,5.068001755205218,4,0.04
Batch_5,0.1724137931034483,0.5,3.77578406779302,15.2526985816475,7.9663155873661795,0.5547390032655973,0.8493493359214705,0.6053165750872405,4.9001888874157045,4,0.04
Batch_5,0.20689655172413793,0.5,3.6734611100162935,14.790083338993185,8.327139073215514,0.7153610448414196,1.2150609661996983,0.6117017734272284,5.162293088130218,4,0.04
Batch_5,0.24137931034482757,0.5,3.0870822160630453,15.292031145013308,8.699962457400567,0.8494316136010857,1.6445065240058607,0.5963739769666421,5.549795013117843,4,0.04
Batch_5,0.27586206896551724,0.5,2.9069455683954892,14.979368192849753,9.827254338062044,1.017435895657053,2.0062843002223967,0.5865577899629095,5.551527886932412,4,0.04
Batch_5,0.3103448275862069,0.5,2.550113408976828,14.279583491579604,10.246914591556624,1.3505351571928936,2.1646714587501004,0.6125051886505481,5.6239787508366925,4,0.04
Batch_5,0.3448275862068966,0.5,2.16943979138922,14.489311193981733,11.031412602481948,1.3724730773821288,2.5668562672681565,0.5825066596694761,5.6094456314578025,4,0.04
Batch_5,0.3793103448275862,0.5,1.7828276075106202,13.803683342526694,11.524737919318014,1.6558811163219391,2.924662241947667,0.5437602795703802,5.496138870572124,4,0.04
Batch_5,0.41379310344827586,0.5,1.3954894768834736,13.4893670770527,13.18196416207328,1.8014817803996364,3.362426020475808,0.5007808818447302,6.082190607822978,4,0.04
Batch_5,0.4482758620689655,0.5,0.9717789813699595,14.130183630048665,13.652119955938252,2.126813641527425,3.710936036071796,0.46525317161334034,6.2493533861920065,4,0.04
Batch_5,0.48275862068965514,0.5,0.6310198667260671,13.620261278756518,14.89495803041106,2.244705316631544,3.7559475684486827,0.3944430774626266,6.012868706958417,4,0.04
Batch_5,0.5172413793103449,0.5,0.39186558792108894,13.455988943284897,15.413521346314024,2.576445766086341,3.8818611849527427,0.3290891800388293,6.209133470863448,4,0.04
Batch_5,0.5517241379310345,0.5,0.22600112483601043,13.03673350535455,15.602539558638936,2.8842689421132706,3.8268128896696876,0.2419228651980789,6.792840075600834,4,0.04
Batch_5,0.5862068965517241,0.5,0.10242302602202288,11.929781359805231,17.208691020217792,2.9912334955717585,4.170013071879822,0.14030258937932719,6.718417993520307,4,0.04
Batch_5,0.6206896551724138,0.5,0.047309717523888246,12.506910624103883,15.987730719150742,3.7159394240494885,4.55501720547798,0.08179893706497691,6.036568744726587,4,0.04
Batch_5,0.6551724137931034,0.5,0.021014665087512433,11.548505379702975,14.532570171280167,3.7093753233160047,4.454934598086187,0.04851114415375318,6.376197985681295,4,0.04
Batch_5,0.6896551724137931,0.5,0.008940575389464068,11.780174091350778,15.361067968022361,3.836745398513058,4.283426970963745,0.023519886959182792,6.739270557260283,4,0.04
Batch_5,0.7241379310344828,0.5,0.004066505634138879,10.98213742562553,14.813062602700052,4.01325158393606,4.316153062414223,0.010973509113333392,6.279731902467849,4,0.04
Batch_5,0.7586206896551724,0.5,0.0019745337206760467,10.860443098367162,13.8163387880535,4.396834314970018,4.154169530008371,0.005777264257706182,6.230452974192731,4,0.04
Batch_5,0.7931034482758621,0.5,0.0008310179085509068,10.567310579993839,13.537770159902403,4.403663194555774,4.216410914669257,0.0027040072382570495,6.534465149619841,4,0.04
Batch_5,0.8275862068965517,0.5,0.00036310898160408047,10.461213946510972,14.366184193007522,5.219921266262384,4.307530390083965,0.001390603478269527,6.468680672248474,4,0.04
Batch_5,0.8620689655172413,0.5,0.0001767978618247374,9.20442935183472,14.256993766496883,5.2002153191686915,4.312191966926763,0.0006078866596841852,6.416403086499618,4,0.04
Batch_5,0.896551724137931,0.5,8.626714435480748e-05,8.970390109053877,13.06272533229105,5.328500707630171,4.463490179535475,0.00030929873118123357,6.082609895899815,4,0.04
Batch_5,0.9310344827586207,0.5,3.71704625865472e-05,9.5588974687277,13.920444169878571,5.81187864266053,4.4586036416243,0.00013555149039745342,6.2710828417482585,4,0.04
Batch_5,0.9655172413793103,0.5,2.000724339238303e-05,9.181286545919718,13.321551861129503,5.638026831184432,4.385895910574083,7.440261908895534e-05,6.434246388953996,4,0.04
Batch_5,1.0,0.5,8.835702007282286e-06,8.531174844249154,13.565616531913546,5.749929793560946,4.127418667039518,3.613076646380358e-05,6.021456131143051,4,0.04
Batch_6,0.0,0.5,7.756525030175824,10.467441339331256,10.40895204918507,0.0,0.0,0.0,4.99539600316996,4,0.04
Batch_6,0.034482758620689655,0.5,7.806308897658753,11.081983444251593,9.681500767543955,0.1634024252972713,0.15128224140310584,0.3227425743395935,5.315849473293372,4,0.04
Batch_6,0.06896551724137931,0.5,7.561228977566058,9.982048877040162,10.77001188787364,0.337228807283782,0.41663928302698333,0.5147895658670935,5.301573753611075,4,0.04
Batch_6,0.10344827586206896,0.5,7.072232190032946,9.201668958858486,11.862734323527398,0.4963806300458013,0.8299011380480374,0.5185417474994377,5.181026725442252,4,0.04
Batch_6,0.13793103448275862,0.5,5.937207670793811,10.083708302338332,11.99682087769143,0.7183673389143087,1.3909419868353927,0.6625930819176582,5.4217136714187335,4,0.04
Batch_6,0.1724137931034483,0.5,5.445507577329941,9.626512306740459,12.968925842813395,0.895288832718049,1.807203266248556,0.6321214436472457,5.780475557041153,4,0.04
Batch_6,0.20689655172413793,0.5,4.748901075303051,8.609690291812461,13.779341023813359,1.1958287474668974,2.4013866463165985,0.6592216909691165,5.659847197494635,4,0.04
Batch_6,0.24137931034482757,0.5,4.387303012896507,9.096849949989895,14.666208073329642,1.4003955432498907,2.679138964470831,0.6814815597321727,6.236870864098558,4,0.04
Batch_6,0.27586206896551724,0.5,3.5865779251869214,8.267491570251613,16.649244756060995,1.6619625946026495,3.162732003490463,0.6084633590557632,6.27509945775762,4,0.04
Batch_6,0.3103448275862069,0.5,3.033130248455737,8.385654281976647,17.772958128435082,1.8699259602083542,3.8129782417903715,0.6549152851703656,6.559515495741946,4,0.04
Batch_6,0.3448275862068966,0.5,2.495313906305457,8.424740480480269,19.009202004906896,2.407852930506485,4.189298650148738,0.5942756803715415,7.082076718651599,4,0.04
Batch_6,0.3793103448275862,0.5,1.7800895345778416,7.318596204523085,20.667237541080727,2.6330581815043623,4.444078849502591,0.5840026024607593,7.0342352194190525,4,0.04
Batch_6,0.41379310344827586,0.5,1.0326684453749368,7.167090578810872,23.220095776616382,3.0473615650217925,4.538378922424981,0.46459232055714084,7.1851953333408325,4,0.04
Batch_6,0.4482758620689655,0.5,0.6144064686193764,6.017622654243251,23.34633852331008,3.338614071255728,5.261080355614812,0.34806525725330756,7.334992388936087,4,0.04
Batch_6,0.48275862068965514,0.5,0.218344968606165,5.412645641291652,24.711559087807956,3.6076052225867827,5.71376916733547,0.23535647613834892,7.445620049246608,4,0.04
Batch_6,0.5172413793103449,0.5,0.06739169633383855,5.613524947102993,26.027619714351026,4.202484533467897,4.94446199016637,0.11335343778286694,7.626876725334812,4,0.04
Batch_6,0.5517241379310345,0.5,0.017973029178775343,4.698366654079323,25.1402337558406,4.653566765088831,5.608005683582007,0.041931698812137694,7.936183404850078,4,0.04
Batch_6,0.5862068965517241,0.5,0.004805454437938053,4.217259835303749,23.495396269641272,5.2084756514405,5.222974653377347,0.01249034734827998,7.312092218928751,4,0.04
Batch_6,0.6206896551724138,0.5,0.001250543270302246,3.7786944875406574,24.0980671000463,5.4866817156194125,5.257521648604353,0.0036668588539736013,7.252407687276339,4,0.04
Batch_6,0.6551724137931034,0.5,0.000335037228197848,3.0764286108824317,24.12745128463113,5.804375068175857,5.389843302649622,0.0011293920771310534,7.798424991677329,4,0.04
